 state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1235,1235,30388,31188,33.2,2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,2035,2105,31488,31688,2.5,13.6,3.445054,1,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1930,1945,31488,31788,1.2,16.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,0,N, , .,19,  .,1315,1330,31588,31788,0.4,0,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1545,1605,31588,31788,7,5.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1740,1745,31588,31788,7.1,5.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1800,1805,31588,31788,3.7,8.8,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,0,N, , .,19,  .,1315,1530,31688,31888,1,18,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1625,1735,31688,31888,3,9.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1400,1420,32188,32388,4.9,7.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1230,1255,32188,32388,2,15.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1540,1615,32188,32388,3,10.7,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,2,N, , .,19,  .,1700,1705,32188,32388,0.8,30.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,2,N, , .,19,  .,1720,1732,32188,32388,5.6,6.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,0,N, , .,19,  .,1900,1915,32188,32488,2.3,9.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1951,1955,32188,32388,6.3,5.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,0,N, , .,19,  .,1850,1930,32288,32488,1.9,13.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1655,1700,30388,31088,1.9,13.8,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1200,1240,30388,31088,1.7,16.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1355,1355,30388,31088,3.5,10,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1420,1422,30388,31088,32.7,1.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,2,1,1, , , .,19,  .,1445,1540,30388,31088,4.9,7.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1930,1940,30388,31088,5.3,6.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1615,1620,30388,31088,5,7.4,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1845,1850,30388,31088,3.7,7.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1105,1640,30388,31188,2.9,9.5,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1226,1300,30388,31188,5.9,5.7,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1336,1905,30388,31188,5.5,5.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,0,N, , .,19,  .,1405,1415,30388,31188,0.9,22.5,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1550,1650,30388,31188,1.1,17.7,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,2,Y, , .,19,  .,1845,1900,30388,31188,0.8,22.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,2,N, , .,19,  .,1935,1907,30388,31188,0.6,28.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1230,1230,31488,31688,4.4,5.7,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1445,1450,31488,31688,4.6,5.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,2,N, , .,19,  .,1510,1515,31488,31688,2.3,9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,9,0,Y, , .,19,  .,1535,1540,31488,31688,1.9,10.2,3.445054,0,0,71,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1630,1640,31488,31688,1.8,19.8,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1825,1835,31488,31688,7.5,6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,1,2,Y, , .,19,  .,645,1321,31488,31788,1,23.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1400,1040,31688,31888,3.8,11,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1415,1027,31688,31888,3,10,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1425,1025,31688,31888,12.2,3.8,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1440,1000,31688,31888,1.7,23.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1450,950,31688,31888,3.1,11.4,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1500,940,31688,31888,4.8,8,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1515,900,31688,31888,6.5,6.4,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1545,920,31688,31888,2.9,16.7,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1700,1944,33088,40488,4.4,10,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1338,930,31688,31888,5.2,9.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1350,935,31688,31888,9.6,6.4,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1400,1210,31688,31888,2.5,16.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1405,1215,31688,31888,3.5,10.7,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1420,1140,31688,31888,20.4,3.5,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,4,Y, , .,19,  .,1435,1115,31688,31888,17.5,3.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54135,3,1,0,0,Y, , .,19,  .,1357,1403,32888,33088,5.5,4.7,3.445054,1,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,900,900,30388,31188,14.4,11.7,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,905,905,30388,31188,8.5,14.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,900,910,30388,31188,8.1,18.4,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,915,915,30388,31188,13.2,11.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,940,955,30388,31188,57.2,3.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,930,1000,30388,31188,27.1,7.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,0,950,30388,31188,5.5,21.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,925,945,30388,31188,3,44,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,5,1,1,N, , .,19,  .,1720,1020,30388,31188,5.5,25.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1345,1035,30388,31188,2.9,39.5,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,925,925,30388,31188,30.2,6.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1530,1100,30388,31188,2.1,51.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1515,1055,30388,31188,4,36.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1320,1125,30388,31188,4.2,31.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,5,1,1,N, , .,19,  .,1330,1010,30388,31188,3.1,42.8,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,5,1,1,N, , .,19,  .,1715,1015,30388,31188,3.5,33.4,3.445054,2,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1705,930,30388,31188,15.8,10.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1540,1050,30388,31188,5.7,24.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1400,1100,30388,31188,2.4,52.7,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,1,3,N, , .,19,  .,1420,815,22488,22688,1.2,23.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,0,Y, , .,19,  .,1000,1045,30388,30388,6.7,6.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1100,1345,30388,30388,1.1,23.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1120,1335,30388,30388,8.6,5,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,1,7,N, , .,19,  .,1230,1230,30388,30388,7.2,6.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,1,Y, , .,19,  .,2340,1155,30388,31188,6.5,5.5,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,2,1,3,N, , .,19,  .,1445,1530,30388,31088,5.7,5.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1530,1505,30388,30388,60.9,1.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1100,1125,30388,31188,2.2,9.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,N, , .,19,  .,1200,1430,30388,31188,5.2,5.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1330,1432,30388,31188,1.1,20.4,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1440,1441,30388,31188,2.4,8.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1530,1551,30388,31188,5.5,5.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,1,3,N, , .,19,  .,1600,1603,30388,31188,1.9,13.8,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,N, , .,19,  .,1605,1638,31488,31688,0.9,27.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1635,1630,31488,31688,1,32.7,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1905,1905,31488,31688,5,8.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1920,1930,31488,31688,1.9,18.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1745,1645,31688,31888,2.7,8.9,3.445054,2,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,4,Y, , .,19,  .,1005,1000,30388,30388,3.2,10.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,0,Y, , .,19,  .,1758,1800,31688,31888,3.7,7.1,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54150,3,1,0,0,Y, , .,19,  .,1305,1625,32188,32388,8,4.5,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54166,3,1,0,4,Y, , .,19,  .,1345,1140,30388,31188,11.3,11.5,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,0,4,Y, , .,19,  .,957,1020,30388,30388,12.5,3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,0,4,Y, , .,19,  .,1018,1027,30388,30388,7.6,3.9,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,9,3,Y, , .,19,  .,1042,1033,30388,30388,1.5,15.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,0,4,Y, , .,19,  .,1101,1133,30388,30388,6.4,5,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,0,4,Y, , .,19,  .,1114,1045,30388,30388,2.4,9.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,0,4,Y, , .,19,  .,1132,1101,30388,30388,1.2,14.2,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,0,4,Y, , .,19,  .,1201,1114,30388,30388,3.4,7.8,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,0,4,Y, , .,19,  .,1213,1118,30388,30388,2.6,10.4,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,0,0,Y, , .,19,  .,1705,1710,31588,31788,9.8,4,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,1,0,Y, , .,19,  .,1715,1715,31588,31888,12.4,2.6,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,2,1,0,N, , .,19,  .,1632,1636,30388,31188,6.2,5.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54174,3,1,0,4,Y, , .,19,  .,1505,1510,32888,33088,1.5,12.3,3.445054,0,0,999,MENOMINEE           
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1115,1130,31488,31688,3.1,10.6,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1230,1230,32288,32488,0.7,47.9,6.800794,0,0,999,ONEIDA              
R5,WI,55,54115,4,1,1,2,N, , .,25,  .,1014,753,31488,31688,1.1,17.3,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,1,2,N, , .,25,  .,1611,1408,30388,31088,0.3,0,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1015,1135,31588,31788,3.8,7.6,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1400,1400,32288,32488,1.9,19.2,6.800794,0,0,999,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1700,1700,32388,32588,0.9,29.6,6.800794,0,0,999,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1715,1715,31488,31688,2.6,13.6,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,934,1010,30388,31088,4.3,8.2,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,1,3,N, , .,25,  .,1030,1100,30388,31188,0.7,34.2,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,0,9,0, , , .,25,  .,1500,1500,32488,32688,0.2,0,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,1,3,Y, , .,25,  .,1730,2345,32588,32788,1.2,15.8,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1015,1440,30388,31188,2.1,12.3,6.800794,0,0,9,ONEIDA              
R5,WI,55,54115,4,1,0,4, , , .,25,  .,1530,1530,32488,32688,2.9,8.8,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,1,3,N, , .,25,  .,1400,1527,30388,31088,0,0,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1040,1155,31588,31788,4.8,8.1,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1330,1230,31688,31888,2.1,10.1,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1630,1700,31488,31688,5.3,8,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,930,900,32388,32588,2.3,12.7,6.800794,0,0,9,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1100,1105,32488,32688,0.5,45.5,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,1,1,Y, , .,25,  .,900,910,32388,32588,4.3,9,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,1,1,Y, , .,25,  .,1415,1415,31588,31788,2.4,12.9,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1330,1300,32488,32688,2.8,10.5,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1330,1330,32388,32588,0.9,32.1,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1345,1345,32388,32588,1.4,23.6,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,930,1000,31488,31688,3,13.3,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1030,1100,31488,31688,1,27.1,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,2,Y, , .,25,  .,211,1538,31488,31688,2.9,10,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,1050,1018,30388,31188,1.1,23.4,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,1,3,Y, , .,25,  .,1030,1100,30388,31188,0.6,40.4,6.800794,0,0,9,ONEIDA              
R5,WI,55,54115,4,1,0,4,Y, , .,25,  .,954,1420,31588,31788,1,20.9,6.800794,0,0,9,ONEIDA              
R5,WI,55,54115,4,1,0,4,N, , .,25,  .,1100,1058,30388,31088,4.3,8.5,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,1,3,Y, , .,25,  .,1115,1130,30388,31188,1.7,14.6,6.800794,0,0,87,ONEIDA              
R5,WI,55,54115,4,1,1,3,N, , .,25,  .,1410,1537,30388,31088,0.6,47.4,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1700,1700,32388,32588,1.5,21,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1000,1015,31488,31688,1,33,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1031,1403,31588,31788,4.9,7.4,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,930,930,31588,31788,1.4,21.4,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1320,1315,30388,31088,2.9,10.1,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,2,1,1,N, , .,25,  .,1000,1010,31688,31888,0.8,30.1,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,7,Y, , .,25,  .,1220,1237,30388,31188,1.3,19.3,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,1,2,N, , .,25,  .,1401,1353,30388,31088,2.1,13,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1315,1315,31688,31888,2.2,12.3,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,7,Y, , .,25,  .,1350,1400,31588,31788,2.7,12.8,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1800,1800,31588,31788,9,4.8,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1100,1200,32388,32588,3,11.5,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1025,1408,31588,31788,1.5,19.4,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,900,930,31488,31688,2.6,12.9,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,N, , .,25,  .,1100,1100,32388,32588,7.9,5.9,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1530,1530,32588,32788,0.4,0,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,1,4,Y, , .,25,  .,1430,1430,32488,32688,1.5,17.4,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1300,1315,31688,31888,1.2,15.1,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,2,Y, , .,25,  .,945,1100,31488,31688,5.3,4.7,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,0,0,4,Y, , .,25,  .,1000,1000,32388,32588,1.2,25.1,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1430,1430,32288,32488,7,6.5,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1043,1110,31488,31688,3,7.2,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,1,1,Y, , .,25,  .,1430,1445,32288,32488,2.9,13.1,6.800794,0,0,999,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1000,1357,31588,31788,4.3,7.9,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,950,1120,31588,31788,2.9,11.5,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,4,N, , .,25,  .,1030,1050,30388,31088,3.6,9,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,1,3,Y, , .,25,  .,1030,1100,30388,31188,0.5,0,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1000,1030,32288,32488,1.1,33.2,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,2,1,1,Y, , .,25,  .,1010,1015,30388,31188,1.4,16.2,6.800794,0,0,87,ONEIDA              
R5,WI,55,54155,4,2,0,4,Y, , .,25,  .,1110,1345,31588,31788,0.7,36.8,6.800794,0,0,9,ONEIDA              
R5,WI,55,54155,4,1,0,4,Y, , .,25,  .,1400,1700,32488,32688,6.6,5.9,6.800794,0,0,9,ONEIDA              
R5,WI,55,54165,4,1,0,4,Y, , .,25,  .,900,900,32388,32588,1.2,22.1,6.800794,0,0,87,ONEIDA              
R5,WI,55,54165,4,1,0,4,Y, , .,25,  .,1530,1600,32388,32588,1.4,20.9,6.800794,0,0,9,ONEIDA              
R5,WI,55,54165,4,1,0,4,Y, , .,25,  .,1745,1745,31488,31688,3.9,8.9,6.800794,0,0,9,ONEIDA              
R5,WI,55,54165,4,2,2,1,Y, , .,25,  .,1900,1900,32588,32788,0.1,0,6.800794,0,0,87,ONEIDA              
R5,WI,55,54301,4,1,0,4,Y, , .,25,  .,730,730,32388,32588,4.6,7.7,6.800794,0,0,9,ONEIDA              
R5,WI,55,54301,4,2,1,1,N, , .,25,  .,1140,1340,31588,31788,0.4,0,6.800794,0,0,9,ONEIDA              
R5,WI,55,54301,4,1,0,4,Y, , .,25,  .,1030,1030,32388,32588,0.6,42,6.800794,0,0,9,ONEIDA              
R5,WI,55,54301,4,1,1,1,N, , .,25,  .,1300,1245,32388,32588,0.8,36,6.800794,0,0,9,ONEIDA              
R5,WI,55,54301,4,1,1,3,N, , .,25,  .,1300,1300,32588,32788,0.5,34.5,6.800794,0,0,9,ONEIDA              
R5,WI,55,54313,4,1,0,4,Y, , .,25,  .,1255,1525,30388,31188,1.3,26.3,6.800794,0,0,9,ONEIDA              
R5,WI,55,54313,4,2,1,1,N, , .,25,  .,1110,1310,31588,31788,0.6,32.6,6.800794,0,0,9,ONEIDA              
R5,WI,55,54313,4,2,1,1,N, , .,25,  .,1400,1410,31588,31788,0.2,0,6.800794,0,0,9,ONEIDA              
R5,WI,55,54313,4,2,1,1,N, , .,25,  .,1130,1525,31588,31788,0.6,38.6,6.800794,0,0,9,ONEIDA              
R5,WI,55,54313,4,2,1,1,N, , .,25,  .,1350,1355,31588,31788,0.5,0,6.800794,0,0,9,ONEIDA              
R5,WI,55,54313,4,2,1,1,N, , .,25,  .,1415,1425,31588,31788,0.5,0,6.800794,0,0,9,ONEIDA              
R5,WI,55,54814,4,1,0,1,Y, , .,29,  .,1110,1120,32188,32388,1.3,12.2,8.030303,0,0,7,RED CLIFF           
R5,WI,55,54814,4,2,1,3,Y, , .,29,  .,1430,1430,32188,32388,1.7,9.6,8.030303,0,0,7,RED CLIFF           
R5,WI,55,54814,4,1,1,3,N, , .,29,  .,1345,1410,32188,32388,0.3,0,8.030303,0,0,7,RED CLIFF           
R5,WI,55,54814,4,1,1,3,N, , .,29,  .,1140,1140,32188,32388,0.1,0,8.030303,0,0,7,RED CLIFF           
R5,WI,55,54814,4,1,0,1,Y, , .,29,  .,1330,1430,32188,32388,1.7,10.7,8.030303,0,0,7,RED CLIFF           
R5,WI,55,54814,4,1,0,4,Y, , .,29,  .,1430,1430,32188,32388,0.6,29.4,8.030303,0,0,7,RED CLIFF           
R5,WI,55,54520,4,1,0,4,Y, , .,24,  .,1000,1048,22388,22588,2.1,15.2,11.75,0,0,41,SOKAOGAN CHIPPEWA   
R5,WI,55,54520,4,1,0,4,Y, , .,24,  .,1030,1015,22388,22588,2.5,13,11.75,0,0,41,SOKAOGAN CHIPPEWA   
R5,WI,55,54520,4,2,0,4,Y, , .,24,  .,1045,1035,22388,22588,2.6,12.5,11.75,0,0,41,SOKAOGAN CHIPPEWA   
R5,WI,55,54520,4,1,0,4,Y, , .,24,  .,1115,1040,22388,22588,1.4,21,11.75,0,0,41,SOKAOGAN CHIPPEWA   
R5,WI,55,54829,4,1,0,4,Y, , .,26,  .,1345,1400,22988,30388,1.8,19,7.935223,0,0,5,ST. CROIX           
R5,WI,55,54829,4,1,1,1,N, , .,26,  .,1110,1110,30388,30388,1.2,17.7,7.935223,0,0,5,ST. CROIX           
R5,WI,55,54829,4,1,0,4,Y, , .,26,  .,1415,1430,22988,30388,5.8,6.9,7.935223,0,0,5,ST. CROIX           
